symbol,sector,cyclicality_tag,market_cap_approx,roe,roce,debt_equity,interest_coverage,revenue_cagr_3y,revenue_growth_1y,pe_current,ret_3m,ret_6m,ret_12m,ret_24m,above_50sma,above_200sma,rsi14,obv_slope_short,obv_slope_long,turnover_median_60d,ownership_flow_long,ownership_flow_short,pe_for_ranking,roe_pct,roce_pct,quality_score,growth_3y_score,growth_1y_score,growth_divergence_flag,value_score,stage_3y_score,stage_timing_tag,stage_1y_score,sector_macro_3y_score,sector_macro_1y_score,ownership_3y_score,ownership_1y_score,accumulation_3y_score,accumulation_1y_score,composite_3y,coverage_3y,composite_1y,coverage_1y,bs_flag,mcap_tercile,min_turnover,liquidity_flag,final_score_3y,final_score_1y,recommendation_3y,recommendation_1y,coverage_flag_3y,coverage_flag_1y,ttm_growth,ttm_eps_src,latest_qtr,stale_flag,zero_cov_flag,recommendation_overall,growth_artifact_flag,rev_growth_1y_m2m,rev_cagr_3y_m2m,growth_source_v3,history_class,listing_return_pctile,listing_window_months,pillars_observed,imputation_applied,quality_score_v3,growth_3y_score_v3,value_score_v3,stage_3y_score_v3,sector_macro_3y_score_v3,ownership_3y_score_v3,accumulation_3y_score_v3,redflag_count_v3,penalty_v3,boost_v3,bs_flag_v3,final_score_3y_v3,final_score_1y_v3,base_score_v3,revenue_rescue,expected_rev_growth_pct,fwd_growth_input_pct,fwd_growth_points,conviction_points,forward_adjustment,analyst_call,ionic_score_v3,recommendation_v3,trim_eligible_v3,analyst_conversion,thin_history_flag,oi_driven_growth,oi_level_high,oi_spike,oi_pct_of_pbt,eff_margin,eff_other_income
ARVIND,Textiles,Cyclical,14481.222292590246,0.0768130563373927,0.1532314145385966,0.410484668644906,6.084848484848485,3.536096713129244,11.694080922079486,33.93536121673004,0.3901868718326724,0.7752362368147923,0.6102995954627071,0.4005245083711746,True,True,52.879217582202806,11420605.0,45768256.0,322311291.55255127,-0.0216666666666667,2.725,33.93536121673004,9.090909090909092,58.333333333333336,33.71212121212121,20.155038759689923,47.043010752688176,False,66.38295505117935,89.66001549786904,Neutral,93.33430046400194,35.95818908122504,92.14993342210386,27.563025210084035,91.5966386554622,66.89466484268127,68.8,47.26210314311152,100.0,71.83043248613144,100.0,GREEN,Mid,10000000.0,GREEN,47.26210314311152,71.83043248613144,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold,,11.694080922079486,3.5360967131292442,March-to-March,full,,,7,,33.71212121212121,20.63953488372093,66.38295505117935,89.66001549786904,35.95818908122504,27.563025210084035,66.89466484268127,0,-0.0,0,GREEN,47.35,71.95,57.19,,,11.0,0.0,0.0,0.0,Hold,57.19,Hold,,,,,,,7.7,4.3,-19.0
MASTEK,Information Technology,NotCyclical,5481.107805366665,0.1552401803966461,0.190992442416905,0.1463903743315508,18.3125,13.008707636951431,7.062228654124447,13.55877579305172,0.0506862710323576,-0.1275797738347303,-0.2912544250439752,-0.3706745725241908,True,False,63.94474224053369,711253.0,-911973.0,60623860.29321289,1.1083333333333332,0.9899999999999998,13.55877579305172,40.0,28.57142857142857,34.285714285714285,50.697674418604656,30.510752688172044,False,93.46150422785938,12.129198241970506,Neutral,40.6721924426133,13.445272969374168,39.41065246338216,82.85714285714286,78.15126050420169,16.689466484268127,34.93333333333333,47.19885996856673,100.0,48.64860541439008,100.0,GREEN,Small,2500000.0,GREEN,47.19885996856673,48.64860541439008,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold,,7.062228654124447,13.008707636951433,March-to-March,full,,,7,,34.285714285714285,50.0,93.46150422785938,12.129198241970506,13.445272969374168,82.85714285714286,16.689466484268127,0,-0.0,0,GREEN,47.05,48.87,47.78,,,11.0,0.0,0.0,0.0,Hold,47.78,Hold,score 40-50 (trim if weight >2.5%),,,,,,7.7,1.4,10.0
BAJAJFINSV,Financial Services,NotCyclical,590519.6427139093,0.2541448369775427,0.1151522385984741,5.517730860553167,2.000560597035843,22.40787207525001,12.870177326428587,29.98858221474372,0.0052272204424483,-0.0850393182284967,-0.0877607904589555,0.1725785233421726,True,False,52.6635833703084,273409.0,-5793799.0,1737336571.6593018,-0.1199999999999999,0.31,29.98858221474372,87.39495798319328,39.58333333333333,63.4891456582633,77.20930232558139,52.016129032258064,False,34.61711660745401,22.48300566332127,Neutral,34.73455993661471,47.73288948069241,28.95792276964048,19.495798319327733,56.80672268907563,10.533515731874145,31.6,47.18602478588728,100.0,44.263437663277,100.0,N/A-financial-sector,Large,50000000.0,GREEN,47.18602478588728,44.263437663277,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold,,13.228126128294626,22.407872075250012,March-to-March,full,,,7,,63.4891456582633,76.45348837209302,34.61711660745401,22.48300566332127,47.73288948069241,19.495798319327733,10.533515731874145,0,-0.0,0,N/A-financial-sector,47.02,44.42,45.98,,,17.0,5.0,0.0,5.0,Hold,50.98,Hold,,,,,,,-1.4,1022.9,-364.0
ASAHIINDIA,Automobile and Auto Components,Cyclical,22912.389676246417,0.1367897891054131,0.1759633118450788,0.559003051881994,4.5,7.479964209838275,8.596300326441785,65.87674427102439,0.0642408574408452,-0.0638097724217816,0.0567496759611905,0.3412428327739956,True,False,53.63501089442206,1141471.0,16803646.0,67239226.4717102,0.415,-0.0049999999999998,65.87674427102439,54.34782608695652,36.95652173913043,45.65217391304347,32.86821705426357,35.3494623655914,False,27.00794041177711,28.24415696765531,Neutral,46.10316557722446,100.0,53.26844207723036,63.52941176470588,32.857142857142854,52.25718194254446,38.66666666666666,47.09285831093418,100.0,40.62135299004203,100.0,GREEN,Mid,10000000.0,GREEN,47.09285831093418,40.62135299004203,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold,,8.61993905093601,7.479964209838275,March-to-March,full,,,7,,45.65217391304347,32.70348837209303,27.00794041177711,28.24415696765531,100.0,63.52941176470588,52.25718194254446,0,-0.0,0,GREEN,47.06,40.84,44.57,,,12.0,0.0,0.0,0.0,Hold,44.57,Hold,score 40-50 (trim if weight >2.5%),,,,,,6.3,86.0,-38.0
BHEL,Capital Goods,Cyclical,151443.47613790762,0.0019047779318083,0.0196627666960654,0.313126290828425,2.608519269776876,13.076716943017727,26.99975300800961,62.28898339005499,0.3371003512197097,0.639615943932696,0.6865670777248156,0.3299266391990902,True,True,66.26959822387948,95811703.0,645511991.0,4889083715.246857,1.0933333333333335,-0.4299999999999997,62.28898339005499,4.672897196261682,1.851851851851852,3.262374524056767,51.16279069767442,81.31720430107528,False,38.80720961281709,84.83424440828566,Neutral,87.84684970142158,85.89161118508655,77.5027962716378,82.68907563025209,13.865546218487395,97.12722298221614,93.33333333333331,55.36317329880958,100.0,58.474112557902615,100.0,AMBER,Large,50000000.0,GREEN,47.05869730398814,49.70299567421722,Hold,Hold,High,High,ttm(Jun 2026),ttm(Jun 2026),Jun 2026,False,False,Hold,,19.206746885916925,13.076716943017729,March-to-March,full,,,7,,3.262374524056767,50.43604651162791,38.80720961281709,84.83424440828566,85.89161118508655,82.68907563025209,97.12722298221614,0,-0.0,0,AMBER,46.95,48.11,47.41,,,20.0,10.0,0.0,10.0,Hold,57.41,Hold,,,,,Y,,40.6,904.3,345.0
KSCL,Fast Moving Consumer Goods,NotCyclical,4294.084444213506,0.2000492076811179,0.2006664876630207,0.0,298.0,9.311952504727897,15.863787375415273,14.507042041261844,-0.0964422918151479,-0.0645287765525349,-0.2812154915185646,-0.13396838989321,False,False,34.16497048187799,5131854.0,5383923.0,72057051.38653564,-0.2516666666666667,-0.145,14.507042041261844,65.11627906976744,52.27272727272727,58.69450317124736,37.67441860465116,60.483870967741936,False,80.39430351579884,12.95872428954062,Pulled back,11.176095544404795,58.78482023968043,8.718242343541945,14.117647058823527,24.369747899159663,34.88372093023256,57.333333333333336,47.03646185838736,100.0,43.24789607086051,100.0,GREEN,Small,2500000.0,GREEN,47.03646185838736,43.24789607086051,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold,,16.05657237936773,9.311952504727895,March-to-March,full,,,7,,58.69450317124736,37.354651162790695,80.39430351579884,12.95872428954062,58.78482023968043,14.117647058823527,34.88372093023256,0,-0.0,0,GREEN,46.97,43.31,45.5,,,8.0,-5.0,0.0,-5.0,Hold,40.5,Hold,score 40-50 (trim if weight >2.5%),,,,,,9.5,-0.7,-17.0
MEDANTA,Healthcare,NotCyclical,35654.04700237772,0.1451352070721636,0.1979436701882156,0.3003533568904594,11.632911392405065,17.622326759740716,19.447453954496208,64.32641000347056,0.2228749048251612,0.1159322304263668,0.0237205371713489,0.0520461692611988,True,True,58.612595321570936,3805686.0,2641033.0,223771331.95056152,-0.0966666666666669,-0.3050000000000006,64.32641000347056,45.71428571428572,52.85714285714286,49.28571428571429,65.27131782945736,68.54838709677419,False,32.065499096835,49.162645115476806,Neutral,68.62105658677875,66.50785619174435,90.47589880159788,21.176470588235293,17.81512605042017,28.0437756497948,52.53333333333333,47.01017647050941,100.0,56.62054388103384,100.0,GREEN,Mid,10000000.0,GREEN,47.01017647050941,56.62054388103384,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold,,19.447453954496208,17.622326759740716,March-to-March,full,,,7,,49.28571428571429,64.38953488372093,32.065499096835,49.162645115476806,66.50785619174435,21.176470588235293,28.0437756497948,0,-0.0,0,GREEN,46.82,56.66,50.75,,,18.0,5.0,0.0,5.0,Hold,55.75,Hold,,,,Y,,,13.7,-139.3,69.0
JYOTICNC,Capital Goods,Cyclical,18177.440480598343,-0.2103946967360631,0.113980004093141,0.4262868565717141,7.528571428571428,31.09451005281436,15.063221550302377,54.09952523987601,0.0747864344246649,-0.1463141156058026,-0.2129137330723186,-0.3595302954236645,True,False,62.888952546676485,14360372.0,44654750.0,693745311.020874,,,54.09952523987601,1.8691588785046729,9.25925925925926,5.564209068881966,86.35658914728683,57.392473118279575,True,41.06141522029372,9.940864151212274,Neutral,39.48412061834822,85.89161118508655,77.5027962716378,,,66.21067031463748,71.73333333333333,48.00354259824248,85.71428571428571,45.73794284412033,85.71428571428571,GREEN,Mid,10000000.0,GREEN,47.00354259824248,44.73794284412033,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold,,15.126512651265124,31.09451005281436,March-to-March,full,,,6,,5.564209068881966,86.19186046511628,41.06141522029372,9.940864151212274,85.89161118508655,,66.21067031463748,1,-1.0,0,GREEN,47.15,45.15,46.35,,,21.0,10.0,0.0,10.0,Hold,56.35,Hold,,,Y,Y,,,12.8,-38.3,55.0
IXIGO,Consumer Services,NotCyclical,8558.296943433357,0.0886241462403642,0.0723081040628055,0.0214948705422569,20.666666666666668,34.83010735387062,34.026258205689274,117.68639017138962,0.1213915127717939,-0.1185907167323564,0.1380751066678971,0.1609268671886885,True,False,51.94864412009527,47905911.0,38292887.0,204232255.98420715,,,117.68639017138962,52.17391304347826,21.73913043478261,36.95652173913044,88.9922480620155,87.09677419354838,False,26.317989202995296,36.69797483417787,Neutral,51.85151239958467,7.985885486018644,14.776830892143808,,,64.84268125854993,86.8,46.98731214985474,85.71428571428571,48.69710435629678,85.71428571428571,GREEN,Small,2500000.0,GREEN,46.98731214985474,48.69710435629678,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold,,34.35448577680524,34.83010735387062,March-to-March,full,,,6,,36.95652173913044,88.80813953488372,26.317989202995296,36.69797483417787,7.985885486018644,,64.84268125854993,0,-0.0,0,GREEN,47.22,48.75,47.83,,,20.0,10.0,0.0,10.0,Hold,57.83,Hold,,,Y,Y,Y,,50.6,-34.7,22.0
COROMANDEL,Chemicals,Cyclical,57881.6997032758,0.2155994537241239,0.2774028992196405,0.1199235547061634,9.42274052478134,2.0416476716042853,30.699605563628808,30.486958407536186,-0.0244498483780092,-0.1357710503531546,-0.1225625961939683,0.2712239419366735,True,False,53.14205026137077,167623.0,-4739467.0,674805287.6459961,-0.0033333333333335,0.0149999999999996,30.486958407536186,79.54545454545455,84.0909090909091,81.81818181818181,16.124031007751938,85.08064516129032,True,76.63308653962861,25.0767332115352,Neutral,26.278387566455518,26.70386151797603,87.9555259653795,29.075630252100844,35.12605042016806,11.21751025991792,30.0,43.984502623373466,100.0,62.61590342367902,100.0,GREEN,Large,50000000.0,GREEN,46.984502623373466,65.61590342367901,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold,,30.703757525430774,2.0416476716042853,March-to-March,full,,,7,,81.81818181818181,16.569767441860463,76.63308653962861,25.0767332115352,26.70386151797603,29.075630252100844,11.21751025991792,0,-0.0,3,GREEN,47.06,65.58,54.47,,,10.0,0.0,0.0,0.0,Hold,54.47,Hold,,,,,,,10.0,-136.2,-441.0
PNB,Financial Services,NotCyclical,121443.61015892027,0.0945226113790288,,0.7171824261700439,,,3.415020755353626,5.474505786717124,-0.0480075897660752,-0.1304239047555575,-0.017515519047655,-0.081928062132334,True,False,49.20674597032526,37954687.0,-7901692.0,1813292691.8208504,0.5816666666666669,0.6050000000000006,5.474505786717124,25.210084033613445,,25.210084033613445,,19.35483870967742,False,95.15953474689417,21.4066310038776,Neutral,22.317341931893097,47.73288948069241,28.95792276964048,70.25210084033613,69.5798319327731,9.30232558139535,84.93333333333334,46.98025662564457,85.71428571428571,41.63072586391594,100.0,N/A-financial-sector,Large,50000000.0,GREEN,46.98025662564457,41.63072586391594,Hold,Hold,High,High,ttm(Jun 2026),ttm(Jun 2026),Jun 2026,False,False,Hold,,-8.43510366373189,,March-to-March,full,,,6,growth_3y<-1y,25.210084033613445,6.594885598923284,95.15953474689417,21.4066310038776,47.73288948069241,70.25210084033613,9.30232558139535,1,-1.0,0,N/A-financial-sector,37.1,38.33,37.59,,,10.0,0.0,6.0,6.0,Hold,43.59,Hold,score 40-50 (trim if weight >2.5%),Sell->Hold (analyst),Y,,,,,,
TRIVENI,Fast Moving Consumer Goods,NotCyclical,10326.270224605398,0.2413873966189264,0.1275531351663565,0.6464253664373317,5.46,3.8441590919340296,10.564246792054831,37.47217757523723,0.1990334508833875,0.3800808437425704,0.3011744304995107,0.1883390132703504,True,True,66.499321611357,8455457.0,33560334.0,149895494.37875366,0.4683333333333334,-0.209999999999999,37.47217757523723,79.06976744186046,15.909090909090908,47.489429175475685,22.015503875968992,42.204301075268816,False,37.51490876724522,73.94169998759558,Neutral,82.4389567277532,58.78482023968043,8.718242343541945,66.21848739495798,21.176470588235293,63.20109439124487,65.33333333333333,46.95863537822928,100.0,47.50290215854634,100.0,GREEN,Small,2500000.0,GREEN,46.95863537822928,47.50290215854634,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold,,10.564246792054831,3.8441590919340296,March-to-March,full,,,7,,47.489429175475685,22.38372093023256,37.51490876724522,73.94169998759558,58.78482023968043,66.21848739495798,63.20109439124487,0,-0.0,0,GREEN,47.04,47.59,47.26,no fwd revenue data,,4.0,-15.0,0.0,-15.0,Hold,32.26,Sell,,,,,,,17.0,16.4,8.0
TATAELXSI,Information Technology,NotCyclical,22023.576830531943,0.2898161292524758,0.3477979546027294,0.0532719500164419,47.11111111111112,6.106058396098657,5.19761775852734,33.66768223094904,-0.202664883760803,-0.3783455878189132,-0.4063231043207209,-0.4817159193168341,False,False,34.07827728638925,-2233486.0,-8865675.0,1090961926.7819824,0.0849999999999999,0.6050000000000004,33.66768223094904,88.57142857142857,91.42857142857144,90.0,28.68217054263566,24.462365591397848,False,60.06082183652276,4.791544837533079,Pulled back,2.8736537528425563,13.445272969374168,39.41065246338216,39.49579831932773,69.41176470588235,9.165526675786593,17.466666666666665,43.84603393212869,100.0,42.535343944225,100.0,GREEN,Mid,10000000.0,GREEN,46.84603393212869,45.535343944225,Hold,Hold,High,High,ttm(Jun 2026),ttm(Jun 2026),Jun 2026,False,False,Hold,,0.7508715473317329,6.106058396098657,March-to-March,full,,,7,,90.0,28.77906976744186,60.06082183652276,4.791544837533079,13.445272969374168,39.49579831932773,9.165526675786593,0,-0.0,3,GREEN,46.87,43.72,45.61,,,10.0,0.0,0.0,0.0,Hold,45.61,Hold,score 40-50 (trim if weight >2.5%),,,,,,10.7,-133.3,-91.0
SCI,Services,NotCyclical,13529.999999999998,0.1165929636068685,0.1632242299866163,0.2945250659630606,12.630057803468208,-0.0806080496713823,3.103817338565817,10.003443526170798,-0.031537510749979,0.3886841205581723,0.3846897951993582,0.1328385346068334,False,True,44.48877871190166,-15701033.0,440128341.0,1517172732.0739594,-0.0833333333333333,-0.02,10.003443526170798,37.5,40.0,38.75,11.16279069767442,18.27956989247312,False,78.29639519359145,80.06483649560988,Neutral,25.36821614590385,32.419973368841546,58.78482023968043,22.521008403361343,31.428571428571427,95.34883720930232,6.800000000000001,46.84139243909437,100.0,38.335551465828246,100.0,GREEN,Mid,10000000.0,GREEN,46.84139243909437,38.335551465828246,Hold,Sell,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Sell,,3.1038173385658174,-0.08060804967138235,March-to-March,full,,,7,,38.75,11.773255813953488,78.29639519359145,80.06483649560988,32.419973368841546,22.521008403361343,95.34883720930232,0,-0.0,0,GREEN,46.98,38.65,43.65,no fwd revenue data,,4.0,-15.0,-6.0,-20.0,Sell,23.65,Sell,,,,,Y,Y,33.4,365.2,250.0
PAGEIND,Textiles,Cyclical,45139.36915887851,0.450639106499261,0.5857114491617472,0.1844207723035952,23.06,3.635169489249912,6.342451874366772,59.082081161198,0.0696263584017029,0.1892164342543143,-0.1554598203023423,0.0827013596276207,True,True,50.93033376711083,76389.0,-391665.0,796928972.5,0.4383333333333337,0.6300000000000008,59.082081161198,100.0,100.0,100.0,20.77519379844961,27.55376344086021,False,36.841344014241216,42.20162858645583,Neutral,56.15141106773336,35.95818908122504,92.14993342210386,64.87394957983193,70.67226890756302,17.510259917920656,28.133333333333333,46.81403528407631,100.0,60.13815842749059,100.0,GREEN,Large,50000000.0,GREEN,46.81403528407631,60.13815842749059,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold,,6.322188449848021,3.635169489249912,March-to-March,full,,,7,,100.0,21.22093023255814,36.841344014241216,42.20162858645583,35.95818908122504,64.87394957983193,17.510259917920656,0,-0.0,0,GREEN,46.89,60.41,52.3,,,8.0,-5.0,0.0,-5.0,Hold,47.3,Hold,score 40-50 (trim if weight >2.5%),,,,,,2.8,22.8,-33.0
HONASA,Fast Moving Consumer Goods,NotCyclical,15287.805076537092,0.1016592380530192,0.0876490200166402,0.0956768249468462,18.153846153846157,17.012912485469876,15.66731141199227,76.43902538268547,0.3715536283107676,0.6379791153432601,0.5597213524329769,-0.0253964959987397,True,True,70.68238720091067,114738235.0,207019002.0,333481732.625,,,76.43902538268547,18.6046511627907,4.545454545454546,11.575052854122625,63.87596899224807,59.67741935483871,False,26.840100526191787,78.32668829017565,Extended,92.34657609472372,58.78482023968043,8.718242343541945,,,89.3296853625171,94.53333333333332,46.812239331812336,85.71428571428571,48.00108417020402,85.71428571428571,GREEN,Mid,10000000.0,GREEN,46.812239331812336,48.00108417020402,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold,,15.723270440251568,17.012912485469876,March-to-March,full,,,6,,11.575052854122625,62.93604651162791,26.840100526191787,78.32668829017565,58.78482023968043,,89.3296853625171,0,-0.0,0,GREEN,46.89,48.15,47.4,,,16.0,5.0,0.0,5.0,Hold,52.4,Hold,,,Y,,Y,,30.7,156.2,0.0
STYRENIX,Chemicals,Cyclical,3916.601097604407,0.1914497308480302,0.2598396881980365,0.2384784198975859,18.05263157894737,,15.253100905129058,20.99037825262922,0.0190027024386338,0.1684064979394155,-0.2870931805497506,-0.0073508568630775,False,True,45.06081331905487,-25489.0,-493795.0,43422131.24084473,0.365,0.6450000000000001,20.99037825262922,70.45454545454545,75.0,72.72727272727272,,58.333333333333336,False,54.52171522814733,25.95457250945518,Neutral,26.83465940883525,26.70386151797603,87.9555259653795,61.84873949579832,71.59663865546219,17.373461012311903,26.13333333333333,46.768075656192806,85.71428571428571,56.25521091351767,100.0,GREEN,Small,2500000.0,GREEN,46.768075656192806,56.25521091351767,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold,,15.291750503018097,,March-to-March,full,,,6,growth_3y<-1y,72.72727272727272,58.546433378196504,54.52171522814733,25.95457250945518,26.70386151797603,61.84873949579832,17.373461012311903,0,-0.0,0,GREEN,48.89,56.29,51.85,,,9.0,-5.0,0.0,-5.0,Hold,46.85,Hold,score 40-50 (trim if weight >2.5%),,Y,,,,6.3,-62.8,2.0
BLUEDART,Services,NotCyclical,11629.563359667238,0.2087691023609466,0.3561142284812526,0.642656162070906,11.05813953488372,5.89127894978505,7.342657342657333,47.078736955440206,-0.1079430864710092,-0.0918694103517251,-0.2578394529756842,-0.4114077827637215,True,False,50.53741205174115,-29925.0,6355195.0,44180621.5,0.6216666666666667,0.8900000000000006,47.078736955440206,79.16666666666666,96.0,87.58333333333333,27.906976744186046,31.451612903225808,False,40.58744993324433,7.280067831252912,Neutral,15.703523752090844,32.419973368841546,58.78482023968043,71.59663865546219,76.1344537815126,37.34610123119015,26.0,46.73943318049194,100.0,46.26501263709983,100.0,GREEN,Small,2500000.0,GREEN,46.73943318049194,46.26501263709983,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold,,7.360139860139858,5.89127894978505,March-to-March,full,,,7,,87.58333333333333,28.052325581395348,40.58744993324433,7.280067831252912,32.419973368841546,71.59663865546219,37.34610123119015,0,-0.0,0,GREEN,46.77,46.49,46.66,,,8.0,-5.0,0.0,-5.0,Hold,41.66,Hold,score 40-50 (trim if weight >2.5%),,,,,,-0.6,10.5,-40.0
SYNGENE,Healthcare,NotCyclical,16914.73257826788,0.1046207321236498,0.1986732552983987,0.0946476544740649,18.79591836734694,5.402808311668128,2.6077408729069385,53.35877784942549,-0.0363458003461831,-0.3325076922703308,-0.3282969654029583,-0.4240772995107533,False,False,40.0980159478472,-987820.0,57332211.0,341748471.75,2.858333333333333,0.6150000000000002,53.35877784942549,25.71428571428571,54.285714285714285,40.0,25.89147286821705,16.397849462365592,False,61.92904264509542,4.599257892435637,Neutral,6.9388682017724,66.50785619174435,90.47589880159788,95.12605042016806,69.74789915966386,69.90424076607387,20.933333333333334,46.68866093165087,100.0,38.63504688046427,100.0,GREEN,Mid,10000000.0,GREEN,46.68866093165087,38.63504688046427,Hold,Sell,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Sell,,2.663371773750689,5.402808311668128,March-to-March,full,,,7,,40.0,26.16279069767442,61.92904264509542,4.599257892435637,66.50785619174435,95.12605042016806,69.90424076607387,0,-0.0,0,GREEN,46.75,39.03,43.66,,,9.0,-5.0,0.0,-5.0,Hold,38.66,Sell,,,,,,,-2.2,-151.8,-110.0
PTCIL,Capital Goods,Cyclical,26430.55801594332,0.0608224927578272,0.0927385938800769,0.1731917717319177,14.666666666666666,40.160100135512366,95.7792207792208,259.0848708487085,0.0884906362396129,-0.0220080231780699,0.2246563873578455,0.1868876715708187,True,True,50.199590229731896,251199.0,331322.0,207616549.0,0.34,1.02,259.0848708487085,12.149532710280374,4.62962962962963,8.389581169955001,91.16279069767442,99.05913978494624,True,7.290832220738762,67.43753818519997,Neutral,51.147501294487135,85.89161118508655,77.5027962716378,60.25210084033613,78.82352941176471,19.83584131326949,31.333333333333336,46.577388231356366,100.0,48.97647578937335,100.0,GREEN,Mid,10000000.0,GREEN,46.577388231356366,48.97647578937335,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold,,95.7792207792208,40.160100135512366,March-to-March,full,,,7,,8.389581169955001,90.98837209302324,7.290832220738762,67.43753818519997,85.89161118508655,60.25210084033613,19.83584131326949,0,-0.0,0,GREEN,46.55,48.98,47.52,,,22.0,10.0,0.0,10.0,Hold,57.52,Hold,,,,,Y,Y,32.3,-14.8,8.0
PRIVISCL,Chemicals,Cyclical,14049.11341717836,0.1503241897778803,0.1778829367779208,0.7230878186968839,7.482758620689655,16.82720647539209,22.02664129400571,44.318969770278734,0.2026953303012619,0.368751006976604,0.5138346826477256,1.4048265394197537,True,True,61.98120341552468,772837.0,-3526777.0,220323623.73901367,0.03,-0.1549999999999999,44.318969770278734,54.54545454545454,54.54545454545454,54.54545454545454,63.410852713178286,74.46236559139786,False,29.73714953271028,93.51170303510143,Neutral,77.61669447326234,26.70386151797603,87.9555259653795,33.27731092436974,23.361344537815125,12.99589603283174,35.06666666666667,46.4715113509717,100.0,60.03428495477651,100.0,GREEN,Mid,10000000.0,GREEN,46.4715113509717,60.03428495477651,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold,,22.037125178486438,16.82720647539209,March-to-March,full,,,7,,54.54545454545454,62.5,29.73714953271028,93.51170303510143,26.70386151797603,33.27731092436974,12.99589603283174,0,-0.0,0,GREEN,46.31,60.12,51.83,,,19.0,5.0,0.0,5.0,Hold,56.83,Hold,,,,,,,4.3,92.1,-1.0
GLENMARK,Healthcare,NotCyclical,64541.18663473244,0.0262390173943048,0.2167615713477646,0.0565068493150684,21.8755980861244,13.6050885183163,27.48085872992043,47.38706801375363,0.0251938639897988,0.1387809769685737,0.0510793008066605,0.692625679436518,True,True,57.79193924387456,-934349.0,11121278.0,1369281936.0217285,0.0033333333333329,1.1150000000000002,47.38706801375363,8.571428571428571,64.28571428571429,36.42857142857143,52.86821705426357,81.98924731182797,False,40.21121495327103,62.17581822035485,Neutral,39.4405243854717,66.50785619174435,90.47589880159788,30.42016806722689,80.67226890756302,44.73324213406293,21.2,46.38911943036968,100.0,54.65073846952028,100.0,GREEN,Large,50000000.0,GREEN,46.38911943036968,54.65073846952028,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold,,27.48085872992043,13.6050885183163,March-to-March,full,,,7,,36.42857142857143,52.03488372093024,40.21121495327103,62.17581822035485,66.50785619174435,30.42016806722689,44.73324213406293,0,-0.0,0,GREEN,46.21,54.62,49.57,,,14.0,0.0,0.0,0.0,Hold,49.57,Hold,score 40-50 (trim if weight >2.5%),,,,,,-90.9,1574.9,-1546.0
POLYMED,Healthcare,NotCyclical,17400.462061868213,0.1363851495699022,0.1734317463782057,0.1139729555698647,24.55555555555556,18.916504520257725,12.335329341317358,54.18999531839808,0.1829292682906385,0.0053690990206449,-0.2222960179722655,-0.183789116631448,True,True,62.780649875797394,910469.0,6934385.0,190386971.57531735,0.2066666666666667,-0.1200000000000001,54.18999531839808,37.142857142857146,32.857142857142854,35.0,68.9922480620155,50.0,False,38.35997015628682,21.91051359277597,Neutral,54.8871932283827,66.50785619174435,90.47589880159788,52.10084033613446,25.210084033613445,38.57729138166895,36.4,46.30421169502301,100.0,48.20080525839876,100.0,GREEN,Mid,10000000.0,GREEN,46.30421169502301,48.20080525839876,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold,,12.342720191731571,18.916504520257725,March-to-March,full,,,7,,35.0,68.02325581395348,38.35997015628682,21.91051359277597,66.50785619174435,52.10084033613446,38.57729138166895,0,-0.0,0,GREEN,46.09,48.29,46.97,,,12.0,0.0,0.0,0.0,Hold,46.97,Hold,score 40-50 (trim if weight >2.5%),,,,Y,,27.9,-69.2,25.0
